Date,Open,High,Low,Close,Adj Close,Volume
2011-03-31,4.744500,4.872900,4.558190,4.825060,4.825060,243496240
2011-04-30,4.870380,4.880450,4.423500,4.616100,4.616100,489121854
2011-05-31,4.663930,4.680300,4.232160,4.481400,4.481400,338841799
2011-06-30,4.448670,4.763380,4.179290,4.579590,4.579590,278419406
2011-07-31,4.622390,4.647570,3.177260,3.935070,3.935070,373606043
2011-08-31,3.935070,3.958990,3.173490,3.343430,3.343430,391089558
2011-09-30,3.251530,4.340410,2.934310,4.078580,4.078580,487470802
2011-10-31,3.970320,4.195650,3.570020,4.160400,4.160400,377607353
2011-11-30,4.151590,4.291320,3.799120,4.135230,4.135230,232558116
2011-12-31,4.128930,4.549380,4.127670,4.504060,4.504060,259957544
2012-01-31,4.452450,4.859050,4.448670,4.779740,4.779740,218162049
2012-02-29,4.772190,5.018920,4.613580,4.875410,4.875410,274481094
2012-03-31,4.865340,4.930800,4.517910,4.697920,4.697920,244398047
2012-04-30,4.697920,4.769670,3.880940,3.952700,3.952700,429842848
2012-05-31,3.928780,4.404610,3.699670,4.404610,4.404610,300460669
2012-06-30,4.434830,4.882970,4.324050,4.726870,4.726870,224651203
2012-07-31,4.720580,4.924510,4.577070,4.752050,4.752050,318159833
2012-08-31,4.762120,5.050390,4.641270,4.704210,4.704210,163184475
2012-09-30,4.700440,4.823800,4.256070,4.363070,4.363070,270704709
2012-10-31,4.368110,4.473850,4.004310,4.308940,4.308940,236888150
2012-11-30,4.311460,4.413430,3.525960,3.688350,3.688350,434164289
2012-12-31,3.688350,4.081100,2.342670,2.630940,2.630940,797157586
2013-01-31,2.630940,2.793320,2.492470,2.578070,2.578070,580231832
2013-02-28,2.584360,3.130690,2.493720,3.019910,3.019910,531754378
2013-03-31,3.019910,3.019910,2.536520,2.706460,2.706460,370947140
2013-04-30,2.706460,2.904100,2.601980,2.607020,2.607020,403090934
2013-05-31,2.613310,2.677510,1.526950,1.572270,1.572270,852821424
2013-06-30,1.582340,2.082090,1.579820,2.020410,2.020410,626304628
2013-07-31,2.044330,2.160140,1.952430,2.119850,2.119850,250812723
2013-08-31,2.119850,2.133700,1.976350,2.021670,2.021670,244711305
2013-09-30,2.060690,2.202940,1.864310,2.172720,2.172720,532311330
2013-10-31,2.182800,2.377910,2.048100,2.079570,2.079570,440308602
2013-11-30,2.056910,2.069500,1.878160,1.958730,1.958730,321701807
2013-12-31,1.958730,2.279720,1.933550,2.190350,2.190350,579903410
2014-01-31,2.189090,2.233150,1.977610,2.145030,2.145030,605497881
2014-02-28,2.106010,2.233150,2.073280,2.230630,2.230630,441124262
2014-03-31,2.240700,2.507570,2.168950,2.429520,2.429520,562453742
2014-04-30,2.429520,2.526450,2.296090,2.406870,2.406870,324679507
2014-05-31,2.416940,2.643520,2.408120,2.479880,2.479880,305968495
2014-06-30,2.479880,2.549110,2.171470,2.197900,2.197900,379667418
2014-07-31,2.202940,2.283500,2.053140,2.273430,2.273430,231644682
2014-08-31,2.241960,2.260840,2.009080,2.119850,2.119850,288569572
2014-09-30,2.111040,2.113560,1.529470,1.573530,1.573530,771911482
2014-10-31,1.569750,1.696890,1.436310,1.448900,1.448900,837240631
2014-11-30,1.423730,1.441350,1.017130,1.103360,1.103360,1841801357
2014-12-31,1.103360,1.120350,0.891870,1.010830,1.010830,1510253804
2015-01-31,1.020900,1.193990,1.010830,1.156230,1.156230,1583802878
2015-02-28,1.156230,1.245600,1.071890,1.195250,1.195250,1513956427
2015-03-31,1.193360,1.603740,1.185180,1.492960,1.492960,1783328358
2015-04-30,1.492960,1.617580,1.448900,1.455200,1.455200,817428671
2015-05-31,1.471560,1.523170,1.127900,1.192730,1.192730,1320196119
2015-06-30,1.197140,1.209730,0.923970,0.999500,0.999500,1170157241
2015-07-31,1.000760,1.081330,0.863550,1.080700,1.080700,767007689
2015-08-31,1.071890,1.087620,0.877400,0.901950,0.901950,792505438
2015-09-30,0.911390,1.144270,0.888100,1.075660,1.075660,1307685245
2015-10-31,1.067480,1.114060,0.979360,1.029720,1.029720,699125897
2015-11-30,1.033490,1.048600,0.919570,0.942860,0.942860,531121778
2015-12-31,0.942860,0.942860,0.510500,0.570500,0.570500,786789981
2016-01-31,0.571500,0.578000,0.282800,0.380000,0.380000,2500983232
2016-02-29,0.384000,0.425800,0.326300,0.356000,0.356000,2643854343
2016-03-31,0.346500,0.446000,0.300300,0.418000,0.418000,2152128877
2016-04-30,0.423300,0.423300,0.348500,0.367900,0.367900,1534336377
2016-05-31,0.366400,0.409000,0.335000,0.358500,0.358500,2000848803
2016-06-30,0.362100,0.458500,0.342100,0.390900,0.390900,1959029104
2016-07-31,0.396900,0.421000,0.361100,0.410900,0.410900,1108316885
2016-08-31,0.412000,0.424400,0.343000,0.361700,0.361700,2487484627
